sentence_id annotator_id adj_subj subj landmark verb adj_obj obj annotator_score
52 32 criminal prosecution charge accuse potential defendant 1
52 33 criminal prosecution charge accuse potential defendant 6
52 34 criminal prosecution charge accuse potential defendant 6
52 35 criminal prosecution charge accuse potential defendant 2
52 36 criminal prosecution charge accuse potential defendant 6
52 37 criminal prosecution charge accuse potential defendant 2
52 38 criminal prosecution charge accuse potential defendant 6
52 39 criminal prosecution charge accuse potential defendant 5
52 4 criminal prosecution charge accuse potential defendant 6
52 40 criminal prosecution charge accuse potential defendant 7
52 41 criminal prosecution charge accuse potential defendant 7
52 42 criminal prosecution charge accuse potential defendant 6
52 43 criminal prosecution charge accuse potential defendant 2
52 5 criminal prosecution charge accuse potential defendant 7
52 6 criminal prosecution charge accuse potential defendant 2
52 7 criminal prosecution charge accuse potential defendant 6
52 8 criminal prosecution charge accuse potential defendant 6
52 9 criminal prosecution charge accuse potential defendant 6
53 1 british company charge bill considerable interest 7
53 10 british company charge bill considerable interest 5
53 11 british company charge bill considerable interest 6
53 12 british company charge bill considerable interest 6
53 13 british company charge bill considerable interest 3
53 14 british company charge bill considerable interest 2
53 15 british company charge bill considerable interest 7
53 16 british company charge bill considerable interest 6
53 17 british company charge bill considerable interest 6
53 18 british company charge bill considerable interest 6
53 19 british company charge bill considerable interest 5
53 2 british company charge bill considerable interest 6
53 20 british company charge bill considerable interest 5
53 21 british company charge bill considerable interest 5
53 22 british company charge bill considerable interest 6
53 23 british company charge bill considerable interest 6
53 24 british company charge bill considerable interest 5
53 25 british company charge bill considerable interest 7
53 26 british company charge bill considerable interest 6
53 27 british company charge bill considerable interest 5
53 28 british company charge bill considerable interest 5
53 29 british company charge bill considerable interest 7
53 3 british company charge bill considerable interest 4
53 30 british company charge bill considerable interest 6
53 31 british company charge bill considerable interest 6
53 32 british company charge bill considerable interest 7
53 33 british company charge bill considerable interest 7
53 34 british company charge bill considerable interest 6
53 35 british company charge bill considerable interest 6
53 36 british company charge bill considerable interest 6
53 37 british company charge bill considerable interest 5
53 38 british company charge bill considerable interest 5
53 39 british company charge bill considerable interest 7
53 4 british company charge bill considerable interest 6
53 40 british company charge bill considerable interest 6
53 41 british company charge bill considerable interest 7
53 42 british company charge bill considerable interest 1
53 43 british company charge bill considerable interest 6
53 5 british company charge bill considerable interest 2
53 6 british company charge bill considerable interest 6
53 7 british company charge bill considerable interest 6
53 8 british company charge bill considerable interest 6
53 9 british company charge bill considerable interest 6
54 1 british company charge accuse considerable interest 1
54 10 british company charge accuse considerable interest 1
54 11 british company charge accuse considerable interest 1
54 12 british company charge accuse considerable interest 1
54 13 british company charge accuse considerable interest 5
54 14 british company charge accuse considerable interest 5
54 15 british company charge accuse considerable interest 3
54 16 british company charge accuse considerable interest 1
54 17 british company charge accuse considerable interest 3
54 18 british company charge accuse considerable interest 2
54 19 british company charge accuse considerable interest 1
54 2 british company charge accuse considerable interest 3
54 20 british company charge accuse considerable interest 2
54 21 british company charge accuse considerable interest 2
54 22 british company charge accuse considerable interest 1
54 23 british company charge accuse considerable interest 2
54 24 british company charge accuse considerable interest 4
54 25 british company charge accuse considerable interest 1
54 26 british company charge accuse considerable interest 2
54 27 british company charge accuse considerable interest 1
54 28 british company charge accuse considerable interest 2
54 29 british company charge accuse considerable interest 2
54 3 british company charge accuse considerable interest 1
54 30 british company charge accuse considerable interest 2
54 31 british company charge accuse considerable interest 6
54 32 british company charge accuse considerable interest 1
54 33 british company charge accuse considerable interest 1
54 34 british company charge accuse considerable interest 1
54 35 british company charge accuse considerable interest 2
54 36 british company charge accuse considerable interest 2
54 37 british company charge accuse considerable interest 2
54 38 british company charge accuse considerable interest 2
54 39 british company charge accuse considerable interest 4
54 4 british company charge accuse considerable interest 2
54 40 british company charge accuse considerable interest 1
54 41 british company charge accuse considerable interest 2
54 42 british company charge accuse considerable interest 1
54 43 british company charge accuse considerable interest 2
54 5 british company charge accuse considerable interest 2
54 6 british company charge accuse considerable interest 2
54 7 british company charge accuse considerable interest 2
54 8 british company charge accuse considerable interest 3
54 9 british company charge accuse considerable interest 2
55 1 capitalist society charge bill full fee 6
55 10 capitalist society charge bill full fee 6
55 11 capitalist society charge bill full fee 7
55 12 capitalist society charge bill full fee 5
55 13 capitalist society charge bill full fee 6
55 14 capitalist society charge bill full fee 6
55 15 capitalist society charge bill full fee 6
55 16 capitalist society charge bill full fee 7
55 17 capitalist society charge bill full fee 6
55 18 capitalist society charge bill full fee 6
55 19 capitalist society charge bill full fee 4
55 2 capitalist society charge bill full fee 6
55 20 capitalist society charge bill full fee 5
55 21 capitalist society charge bill full fee 6
55 22 capitalist society charge bill full fee 6
55 23 capitalist society charge bill full fee 5
55 24 capitalist society charge bill full fee 5
55 25 capitalist society charge bill full fee 7
55 27 capitalist society charge bill full fee 5
55 28 capitalist society charge bill full fee 6
55 29 capitalist society charge bill full fee 7
55 3 capitalist society charge bill full fee 6
55 30 capitalist society charge bill full fee 6
55 31 capitalist society charge bill full fee 6
55 32 capitalist society charge bill full fee 7
55 33 capitalist society charge bill full fee 7
55 34 capitalist society charge bill full fee 6
55 35 capitalist society charge bill full fee 6
55 36 capitalist society charge bill full fee 7
55 37 capitalist society charge bill full fee 5
55 38 capitalist society charge bill full fee 5
55 39 capitalist society charge bill full fee 7
55 4 capitalist society charge bill full fee 6
55 40 capitalist society charge bill full fee 6
55 41 capitalist society charge bill full fee 3
55 42 capitalist society charge bill full fee 1
55 43 capitalist society charge bill full fee 6
55 5 capitalist society charge bill full fee 7
55 6 capitalist society charge bill full fee 5
55 7 capitalist society charge bill full fee 6
55 8 capitalist society charge bill full fee 6
55 9 capitalist society charge bill full fee 6
56 1 capitalist society charge accuse full fee 1
56 10 capitalist society charge accuse full fee 1
56 11 capitalist society charge accuse full fee 1
56 12 capitalist society charge accuse full fee 1
56 13 capitalist society charge accuse full fee 1
56 14 capitalist society charge accuse full fee 1
56 15 capitalist society charge accuse full fee 3
56 16 capitalist society charge accuse full fee 1
56 17 capitalist society charge accuse full fee 3
56 18 capitalist society charge accuse full fee 2
56 19 capitalist society charge accuse full fee 1
56 2 capitalist society charge accuse full fee 3
56 20 capitalist society charge accuse full fee 2
56 21 capitalist society charge accuse full fee 1
56 22 capitalist society charge accuse full fee 1
56 23 capitalist society charge accuse full fee 2
56 24 capitalist society charge accuse full fee 3
56 26 capitalist society charge accuse full fee 2
56 27 capitalist society charge accuse full fee 1
56 28 capitalist society charge accuse full fee 2
56 29 capitalist society charge accuse full fee 1
56 3 capitalist society charge accuse full fee 2
56 30 capitalist society charge accuse full fee 2
56 31 capitalist society charge accuse full fee 4
56 32 capitalist society charge accuse full fee 1
56 33 capitalist society charge accuse full fee 1
56 34 capitalist society charge accuse full fee 1
56 35 capitalist society charge accuse full fee 2
56 36 capitalist society charge accuse full fee 1
56 37 capitalist society charge accuse full fee 2
56 38 capitalist society charge accuse full fee 1
56 39 capitalist society charge accuse full fee 4
56 4 capitalist society charge accuse full fee 2
56 40 capitalist society charge accuse full fee 1
56 41 capitalist society charge accuse full fee 2
56 42 capitalist society charge accuse full fee 1
56 43 capitalist society charge accuse full fee 2
56 5 capitalist society charge accuse full fee 1
56 6 capitalist society charge accuse full fee 2
56 7 capitalist society charge accuse full fee 2
56 8 capitalist society charge accuse full fee 2
56 9 capitalist society charge accuse full fee 2
57 1 consultative document charge bill young offender 2
57 10 consultative document charge bill young offender 2
57 11 consultative document charge bill young offender 4
57 12 consultative document charge bill young offender 1
57 13 consultative document charge bill young offender 2
57 14 consultative document charge bill young offender 1
57 15 consultative document charge bill young offender 3
57 16 consultative document charge bill young offender 1
